shrid2,park_status10,park_status20,park_status30
11-02-032-00173-023290,control,control,contaminator
11-02-032-00173-023291,control,control,contaminator
11-02-032-00173-023292,control,control,control
11-02-032-00173-023293,control,control,control
11-02-032-00173-023294,control,control,control
11-02-032-00173-023295,control,control,contaminator
11-02-032-00173-023296,control,control,contaminator
11-02-032-00173-023297,control,control,contaminator
11-02-032-00173-023298,control,control,contaminator
11-02-032-00173-023299,control,control,contaminator
11-02-032-00173-023300,control,control,contaminator
11-02-032-00173-023301,control,control,contaminator
11-02-032-00173-023302,control,control,contaminator
11-02-032-00173-023303,control,control,contaminator
11-02-032-00173-023304,control,control,contaminator
11-02-032-00173-023305,control,control,contaminator
11-02-032-00173-023306,control,control,contaminator
11-02-032-00173-023307,control,control,contaminator
11-02-032-00173-023308,control,control,contaminator
11-02-032-00173-023309,control,control,contaminator
11-02-032-00173-023310,control,control,contaminator
11-02-032-00173-023311,control,control,contaminator
11-02-032-00173-023312,control,control,contaminator
11-02-032-00173-023313,control,control,contaminator
11-02-032-00173-023314,control,control,contaminator
11-02-032-00173-023315,control,control,contaminator
11-02-032-00173-023320,control,control,contaminator
11-02-032-00173-023321,control,contaminator,contaminator
11-02-032-00173-023322,control,control,contaminator
11-02-032-00173-023323,control,contaminator,contaminator
11-02-032-00173-023324,control,contaminator,contaminator
11-02-032-00173-023326,control,contaminator,contaminator
11-02-032-00173-023327,control,control,contaminator
11-02-032-00173-023333,control,contaminator,contaminator
11-02-032-00173-023334,control,contaminator,contaminator
11-02-032-00173-023335,control,contaminator,contaminator
11-02-032-00173-023336,control,contaminator,contaminator
11-02-032-00173-023337,control,contaminator,contaminator
11-02-032-00173-023338,control,contaminator,contaminator
11-02-032-00173-023339,control,contaminator,contaminator
11-02-032-00173-023340,control,contaminator,contaminator
11-02-032-00173-023341,control,contaminator,contaminator
11-02-032-00173-023342,control,contaminator,contaminator
11-02-032-00173-023343,control,contaminator,contaminator
11-02-032-00173-023344,control,control,contaminator
11-02-032-00173-023345,control,contaminator,contaminator
11-02-032-00173-023346,control,contaminator,contaminator
11-02-032-00173-023347,control,contaminator,contaminator
11-02-032-00173-023348,control,contaminator,contaminator
11-02-032-00173-023349,control,contaminator,contaminator
11-02-032-00173-023350,control,contaminator,contaminator
11-02-032-00173-023351,control,contaminator,contaminator
11-02-032-00173-023352,control,contaminator,contaminator
11-02-032-00173-023353,control,contaminator,contaminator
11-02-032-00173-023354,control,contaminator,contaminator
11-02-032-00173-023355,control,contaminator,contaminator
11-02-032-00173-023356,control,contaminator,contaminator
11-02-032-00173-023357,control,contaminator,contaminator
11-02-032-00173-023359,control,contaminator,contaminator
11-02-032-00173-023360,control,contaminator,contaminator
11-02-032-00173-023361,control,contaminator,contaminator
11-02-032-00173-023362,control,contaminator,contaminator
11-02-032-00173-023363,control,contaminator,contaminator
11-02-032-00173-023364,control,contaminator,contaminator
11-02-032-00173-023365,control,contaminator,contaminator
11-02-032-00173-023366,control,contaminator,contaminator
11-02-032-00173-023367,control,contaminator,contaminator
11-02-032-00173-023368,control,contaminator,contaminator
11-02-032-00173-023369,control,contaminator,contaminator
11-02-032-00173-023370,control,control,contaminator
11-02-032-00173-023371,control,control,contaminator
11-02-032-00173-023372,control,contaminator,contaminator
11-02-032-00173-023373,control,contaminator,contaminator
11-02-032-00173-023374,control,contaminator,contaminator
11-02-032-00173-023375,control,contaminator,contaminator
11-02-032-00173-023376,control,contaminator,contaminator
11-02-032-00173-023377,control,contaminator,contaminator
11-02-032-00173-023378,control,contaminator,contaminator
11-02-032-00173-023379,control,contaminator,contaminator
11-02-032-00173-023380,control,contaminator,contaminator
11-02-032-00173-023381,control,contaminator,contaminator
11-02-032-00173-023382,control,contaminator,contaminator
11-02-032-00173-023383,control,contaminator,contaminator
11-02-032-00173-023384,control,contaminator,contaminator
11-02-032-00173-023385,control,contaminator,contaminator
11-02-032-00173-023386,control,contaminator,contaminator
11-02-032-00173-800132,control,contaminator,contaminator
11-02-032-00174-023387,control,control,contaminator
11-02-032-00174-023388,control,control,control
11-02-032-00174-023389,control,control,contaminator
11-02-032-00174-023390,control,control,contaminator
11-02-032-00174-023391,control,control,control
11-02-032-00174-023392,control,control,control
11-02-032-00174-023393,control,control,control
11-02-032-00174-023394,control,control,control
11-02-032-00174-023395,control,control,control
11-02-032-00174-023396,control,control,control
11-02-032-00174-023397,control,control,contaminator
11-02-032-00174-023398,control,control,control
11-02-032-00174-023399,control,control,control
11-02-032-00174-023400,control,control,control
11-02-032-00174-023401,control,control,control
11-02-032-00174-023402,control,control,control
11-02-032-00174-023403,control,control,contaminator
11-02-032-00174-023404,control,control,contaminator
11-02-032-00174-023405,control,control,contaminator
11-02-032-00174-023406,control,control,contaminator
11-02-032-00174-023407,control,control,contaminator
11-02-032-00174-023408,control,control,contaminator
11-02-032-00174-023409,control,contaminator,contaminator
11-02-032-00174-023410,control,control,contaminator
11-02-032-00174-023411,control,control,contaminator
11-02-032-00174-023412,control,control,contaminator
11-02-032-00174-023413,control,control,contaminator
11-02-032-00174-023414,control,control,contaminator
11-02-032-00174-023415,control,control,contaminator
11-02-032-00174-023416,control,control,contaminator
11-02-032-00174-023417,control,control,contaminator
11-02-032-00174-023418,control,control,contaminator
11-02-032-00174-023419,control,control,contaminator
11-02-032-00174-023420,control,control,contaminator
11-02-032-00174-023421,control,control,contaminator
11-02-032-00174-023422,control,control,contaminator
11-02-032-00174-023423,control,control,contaminator
11-02-032-00174-023424,control,control,contaminator
11-02-032-00174-023425,control,control,contaminator
11-02-032-00174-023426,control,control,contaminator
11-02-032-00174-023427,control,control,contaminator
11-02-032-00174-023428,control,control,contaminator
11-02-032-00174-023429,control,control,contaminator
11-02-032-00174-023430,control,control,contaminator
11-02-032-00174-023431,control,control,contaminator
11-02-032-00175-023432,control,control,control
11-02-032-00175-023433,control,control,control
11-02-032-00175-023434,control,control,control
11-02-032-00175-023435,control,control,control
11-02-032-00175-023436,control,control,control
11-02-032-00175-023437,control,control,control
11-02-032-00175-023438,control,control,control
11-02-032-00175-023439,control,control,control
11-02-032-00175-023440,control,control,control
11-02-032-00175-023441,control,control,control
11-02-032-00175-023442,control,control,control
11-02-032-00175-023443,control,control,control
11-02-032-00175-023444,control,control,control
