shrid2,park_status10,park_status20,park_status30
11-02-024-00098-009446,control,control,control
11-02-024-00098-009447,control,control,control
11-02-024-00098-009448,control,control,control
11-02-024-00098-009449,control,control,control
11-02-024-00098-009450,control,control,control
11-02-024-00098-009451,control,control,control
11-02-024-00098-009452,control,control,control
11-02-024-00098-009453,control,control,control
11-02-024-00098-009454,control,control,control
11-02-024-00098-009455,control,control,control
11-02-024-00098-009456,control,control,control
11-02-024-00098-009457,control,control,control
11-02-024-00098-009458,control,control,control
11-02-024-00098-009459,control,control,control
11-02-024-00098-009460,control,control,control
11-02-024-00098-009462,control,control,control
11-02-024-00098-009463,control,control,control
11-02-024-00098-009464,control,control,control
11-02-024-00098-009465,control,control,control
11-02-024-00098-009466,control,control,control
11-02-024-00098-009467,control,control,control
11-02-024-00098-009468,control,control,control
11-02-024-00098-009469,control,control,control
11-02-024-00098-009471,control,control,control
11-02-024-00098-009472,control,control,control
11-02-024-00098-009473,control,control,control
11-02-024-00098-009474,control,control,control
11-02-024-00098-009475,control,control,control
11-02-024-00098-009476,control,control,control
11-02-024-00099-009478,control,control,control
11-02-024-00099-009479,control,control,control
11-02-024-00099-009480,control,control,control
11-02-024-00099-009481,control,control,control
11-02-024-00099-009482,control,control,control
11-02-024-00099-009483,control,control,control
11-02-024-00099-009484,control,control,control
11-02-024-00099-009485,control,control,control
11-02-024-00099-009486,control,control,control
11-02-024-00099-009487,control,control,control
11-02-024-00099-009488,control,control,control
11-02-024-00099-009489,control,control,control
11-02-024-00099-009490,control,control,control
11-02-024-00099-009491,control,control,control
11-02-024-00099-009492,control,control,control
11-02-024-00099-009493,control,control,control
11-02-024-00099-009494,control,control,control
11-02-024-00099-009495,control,control,control
11-02-024-00099-009496,control,control,control
11-02-024-00099-009497,control,control,control
11-02-024-00099-009498,control,control,control
11-02-024-00099-009499,control,control,control
11-02-024-00099-009503,control,control,control
11-02-024-00099-009504,control,control,control
11-02-024-00099-009505,control,control,control
11-02-024-00099-009506,control,control,control
11-02-024-00099-009507,control,control,control
11-02-024-00099-009508,control,control,control
11-02-024-00099-009509,control,control,control
11-02-024-00099-009510,control,control,control
11-02-024-00099-009511,control,control,control
11-02-024-00099-009512,control,control,control
11-02-024-00099-009513,control,control,control
11-02-024-00099-009514,control,control,control
11-02-024-00099-009515,control,control,control
11-02-024-00099-009517,control,control,control
11-02-024-00099-009518,control,control,control
11-02-024-00099-009519,control,control,control
11-02-024-00099-009520,control,control,control
11-02-024-00099-009521,control,control,control
11-02-024-00099-009522,control,control,control
11-02-024-00099-009523,control,control,control
11-02-024-00099-009524,control,control,control
11-02-024-00099-009525,control,control,control
11-02-024-00099-009526,control,control,control
11-02-024-00099-009527,control,control,control
11-02-024-00099-009528,control,control,control
11-02-024-00099-009529,control,control,control
11-02-024-00099-009531,control,control,control
11-02-024-00099-009532,control,control,control
11-02-024-00099-009533,control,control,control
11-02-024-00099-009534,control,control,control
11-02-024-00099-009535,control,control,control
11-02-024-00099-009536,control,control,control
11-02-024-00099-009537,control,control,control
11-02-024-00099-009538,control,control,control
11-02-024-00099-009539,control,control,control
11-02-024-00099-009540,control,control,control
11-02-024-00099-009541,control,control,control
11-02-024-00099-009542,control,control,control
11-02-024-00099-009543,control,control,control
11-02-024-00099-009544,control,control,control
11-02-024-00099-009545,control,control,control
11-02-024-00099-009547,control,control,control
11-02-024-00099-009548,control,control,control
11-02-024-00099-009549,control,control,control
11-02-024-00099-009550,control,control,control
11-02-024-00099-009551,control,control,control
11-02-024-00099-009552,control,control,control
11-02-024-00099-009553,control,control,control
11-02-024-00099-009554,control,control,control
11-02-024-00099-009555,control,control,control
11-02-024-00099-009556,control,control,control
11-02-024-00099-009557,control,control,control
11-02-024-00099-009558,control,control,control
11-02-024-00099-009559,control,control,control
11-02-024-00099-009560,control,control,control
11-02-024-00099-009561,control,control,control
11-02-024-00099-009562,control,control,control
11-02-024-00099-009563,control,control,control
11-02-024-00099-009564,control,control,control
11-02-024-00099-009565,control,control,control
11-02-024-00099-009566,control,control,control
11-02-024-00099-009567,control,control,control
11-02-024-00099-009568,control,control,control
11-02-024-00099-009569,control,control,control
11-02-024-00099-009570,control,control,control
11-02-024-00099-009571,control,control,control
11-02-024-00099-009572,control,control,control
11-02-024-00099-009573,control,control,control
11-02-024-00099-009574,control,control,control
11-02-024-00099-009575,control,control,control
11-02-024-00099-009576,control,control,control
11-02-024-00099-009577,control,control,control
11-02-024-00099-009578,control,control,control
11-02-024-00099-009579,control,control,control
11-02-024-00099-009580,control,control,control
11-02-024-00099-009581,control,control,control
11-02-024-00099-009582,control,control,control
11-02-024-00099-009583,control,control,control
11-02-024-00099-009584,control,control,control
11-02-024-00099-009585,control,control,control
11-02-024-00099-009586,control,control,control
11-02-024-00099-009587,control,control,control
11-02-024-00099-009588,control,control,control
11-02-024-00099-009590,control,control,control
11-02-024-00099-009591,control,control,control
11-02-024-00099-009592,control,control,control
11-02-024-00099-009593,control,control,control
11-02-024-00099-009594,control,control,control
11-02-024-00099-009595,control,control,control
11-02-024-00099-009596,control,control,control
11-02-024-00099-009597,control,control,control
11-02-024-00099-009598,control,control,control
11-02-024-00099-009599,control,control,control
11-02-024-00099-009601,control,control,control
11-02-024-00099-009602,control,control,control
11-02-024-00099-009603,control,control,control
11-02-024-00099-009606,control,control,control
11-02-024-00099-009607,control,control,control
11-02-024-00099-009608,control,control,control
11-02-024-00099-009609,control,control,control
11-02-024-00099-009610,control,control,control
11-02-024-00099-009614,control,control,control
11-02-024-00099-009615,control,control,control
11-02-024-00099-009616,control,control,control
11-02-024-00099-009617,control,control,control
11-02-024-00099-009618,control,control,control
11-02-024-00099-009619,control,control,control
11-02-024-00099-009620,control,control,control
11-02-024-00099-009621,control,control,control
11-02-024-00099-009622,control,control,control
11-02-024-00099-009623,control,control,control
11-02-024-00099-009624,control,control,control
11-02-024-00099-009625,control,control,control
11-02-024-00099-009626,control,control,control
